Trial,Stim_Fast_sub001,Stim_Fast_sub002,Stim_Fast_sub003,Stim_Fast_sub004,Stim_Fast_sub005,Stim_Fast_sub006,Stim_Slow_sub001,Stim_Slow_sub002,Stim_Slow_sub003,Stim_Slow_sub004,Stim_Slow_sub005,Stim_Slow_sub006,Recovery_Fast_sub001,Recovery_Fast_sub002,Recovery_Fast_sub003,Recovery_Fast_sub004,Recovery_Fast_sub005,Recovery_Fast_sub006,Recovery_Slow_sub001,Recovery_Slow_sub002,Recovery_Slow_sub003,Recovery_Slow_sub004,Recovery_Slow_sub005,Recovery_Slow_sub006
49,598.68727311869,-270.049779834439,57.0743307253679,391.453310581553,-496.666516937413,505.812155190452,108.447889886549,-249.232147042025,-106.369005676836,1204.83737989571,-1019.71776325442,-7.23340072547944,1092.95083195963,-345.652980861674,244.865359313759,595.850851747708,-850.245559314425,1118.24070315627,-196.177360555766,-163.290483214646,-113.440797396224,-665.759053700869,-1191.24459731006,-791.462445060285
50,652.584896398274,-225.25774045608,60.7203360248295,49.6444356887505,-307.706014955165,567.997415182011,264.111607173908,-343.050316710361,143.906969700115,867.006499617262,-887.369308991129,105.15247918087,1402.48222334449,-490.267814856147,233.953250022727,705.992487973622,-803.845656214895,981.261289108016,-390.323401705194,-331.844768460752,-105.347663305559,-831.137809394618,-1489.40346965281,-758.274624302608
51,798.719783727724,-335.711408269208,115.388661407394,260.679095039098,-411.778712376444,535.180291568716,162.461929006518,-443.903478954323,-149.04170752446,1474.17522137948,-1214.58326408144,282.955499454398,1440.36647450359,-316.315137946524,309.263398228307,647.664247852231,-707.011547737469,944.155425491879,-426.439069147304,-262.169995620918,-64.1615888828965,-804.891358689153,-1356.92269033007,-680.981087356914
52,799.020299678588,-270.148087527342,183.019219259857,64.8105776494676,-383.60174635657,535.313832135259,19.5920116603452,-350.57078757667,-107.320372948861,1108.46159765888,-1125.65472633169,-22.0272134299948,1492.70374725618,-402.138955948589,332.118429527716,1062.58762635027,-695.917121233488,1095.98848522727,-528.14380160412,-351.675211828597,-121.507953981333,-493.472049741529,-1568.31778279688,-517.793113418351
53,591.394575523299,-399.1569561695,62.6766698769848,355.439664261473,-568.11932061278,484.809945911777,109.934863983326,-463.916057541114,-170.244692872769,1270.82781633848,-1264.07289234623,294.451712040734,1447.39274515591,-255.016132574168,240.668990909629,1018.02122770092,-352.312763585115,1222.49257625929,-528.2590007565,-162.994726610556,-40.5373158157031,-438.316298677692,-1589.31803242199,-578.03956019282
54,458.115778576995,-292.684614150172,108.806819836475,254.224839924578,-601.369156444339,478.329141802698,172.907318972145,-437.897384998826,-185.370353490351,944.187738777985,-918.207778485707,-60.6823437998082,1503.70472423916,-288.691845517588,68.7568294022108,1326.14755068187,-241.554780341019,1424.825035268,-566.18180135105,-138.478632991961,52.2224799603769,-291.205143589589,-1808.80378099025,84.0560247119229
55,280.956424105536,-389.432227334461,-43.4490187463252,543.159813973622,-698.338012708876,452.404226317032,29.1911141322616,-654.672341457093,-285.711760875998,1496.17144585067,-907.91253584352,-51.4771118105682,1204.37081927064,-173.005900244952,115.91088317932,1510.16800189274,-12.3641466225445,1408.23566453385,-474.378139401512,-31.1885915152307,42.3880391114662,-282.651828478413,-1644.43754262408,-119.556295017738
56,456.485570490029,-311.270694569122,13.8841191464303,253.444086732742,-645.561197541765,390.876618529969,-10.3704083091911,-739.393176845061,-104.293795105796,1416.40597474339,-674.884911745734,-426.9685191648,967.264732249327,-278.359871835301,89.6278307439893,1864.35702988236,23.3433044030394,1398.07324979834,-473.336368492809,-62.7238186435761,-8.94276613850843,264.178587909611,-1778.37337638931,296.021625472725
57,266.638007415187,-363.81645269422,-74.6978171081864,628.957703595147,-542.192750326146,316.990380330303,268.203810245381,-811.887093414092,-206.305764321022,1529.92034238921,-952.142171253731,-525.912944566616,754.766661781028,-235.461267450446,263.606090307502,1459.3186132659,226.65144025914,1372.22242779024,-614.556527401241,79.8558615113843,50.0027876141571,297.484845241482,-1905.13499218321,334.96360837729
58,696.506429423483,-189.032214782306,0.818654457012144,413.200320368544,-226.34173004012,515.800994635596,130.60766595415,-752.192033426222,-204.082920848388,1429.03673448316,-806.654887132934,-484.637414830084,743.466991930012,-347.907756626852,329.165296843642,1700.33306300659,-47.5581836872657,1497.19619019744,-771.849355781407,-24.0962846384286,53.4035565219515,967.176652936424,-2064.24889377995,465.978042702537
